Running query: recursive_function_calls.ql on database /home/till/thesis/hantro-db...
|    scope    |                  caller_func                   |                  called_func                   |             file             |
| 2_SubSystem | hantro_av1_s_ctrl                              | hantro_reset_raw_fmt                           | hantro_v4l2.c                |
| 2_SubSystem | hantro_job_finish                              | hantro_job_finish_no_pm                        | hantro_drv.c                 |
| 2_SubSystem | hantro_job_finish_no_pm                        | v4l2_event_queue_fh                            | v4l2-event.c                 |
| 2_SubSystem | hantro_job_finish_no_pm                        | v4l2_m2m_next_dst_buf                          | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_job_finish_no_pm                        | v4l2_m2m_next_src_buf                          | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_job_finish_no_pm                        | v4l2_m2m_is_last_draining_src_buf              | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_job_finish_no_pm                        | v4l2_m2m_mark_stopped                          | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_job_finish_no_pm                        | v4l2_m2m_buf_done_and_job_finish               | v4l2-mem2mem.c               |
| 2_SubSystem | hantro_postproc_alloc                          | hantro_postproc_buffer_size                    | hantro_postproc.c            |
| 2_SubSystem | hantro_postproc_buffer_size                    | v4l2_fill_pixfmt_mp                            | v4l2-common.c                |
| 2_SubSystem | hantro_postproc_buffer_size                    | hantro_av1_mv_size                             | hantro_hw.h                  |
| 2_SubSystem | hantro_postproc_buffer_size                    | hantro_hevc_compressed_size                    | hantro_hw.h                  |
| 2_SubSystem | hantro_postproc_buffer_size                    | hantro_hevc_mv_size                            | hantro_hw.h                  |
| 2_SubSystem | hantro_postproc_buffer_size                    | hantro_h264_mv_size                            | hantro_hw.h                  |
| 2_SubSystem | hantro_postproc_buffer_size                    | hantro_vp9_mv_size                             | hantro_hw.h                  |
| 2_SubSystem | hantro_postproc_buffer_size                    | hantro_get_default_fmt                         | hantro_v4l2.c                |
| 2_SubSystem | hantro_buf_request_complete                    | vb2_get_drv_priv                               | videobuf2-core.h             |
| 2_SubSystem | hantro_buf_request_complete                    | v4l2_ctrl_request_complete                     | v4l2-ctrls-request.c         |
| 2_SubSystem | hantro_stop_streaming                          | vb2_get_drv_priv                               | videobuf2-core.h             |
| 2_SubSystem | hantro_stop_streaming                          | v4l2_event_queue_fh                            | v4l2-event.c                 |
| 2_SubSystem | hantro_stop_streaming                          | v4l2_m2m_dst_buf_remove                        | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_stop_streaming                          | v4l2_m2m_src_buf_remove                        | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_stop_streaming                          | v4l2_m2m_update_stop_streaming_state           | v4l2-mem2mem.c               |
| 2_SubSystem | hantro_stop_streaming                          | v4l2_m2m_has_stopped                           | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_stop_streaming                          | rockchip_vpu981_av1_dec_exit                   | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | hantro_stop_streaming                          | hantro_postproc_free                           | hantro_postproc.c            |
| 2_SubSystem | hantro_stop_streaming                          | hantro_return_bufs                             | hantro_v4l2.c                |
| 2_SubSystem | hantro_stop_streaming                          | hantro_vq_is_coded                             | hantro_v4l2.c                |
| 2_SubSystem | hantro_return_bufs                             | vb2_get_drv_priv                               | videobuf2-core.h             |
| 2_SubSystem | hantro_return_bufs                             | v4l2_ctrl_request_complete                     | v4l2-ctrls-request.c         |
| 2_SubSystem | hantro_return_bufs                             | v4l2_m2m_buf_done                              | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_start_streaming                         | vb2_get_drv_priv                               | videobuf2-core.h             |
| 2_SubSystem | hantro_start_streaming                         | v4l2_m2m_update_start_streaming_state          | v4l2-mem2mem.c               |
| 2_SubSystem | hantro_start_streaming                         | rockchip_vpu981_av1_dec_exit                   | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | hantro_start_streaming                         | rockchip_vpu981_av1_dec_init                   | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | hantro_start_streaming                         | hantro_postproc_init                           | hantro_postproc.c            |
| 2_SubSystem | hantro_start_streaming                         | hantro_needs_postproc                          | hantro_postproc.c            |
| 2_SubSystem | hantro_start_streaming                         | hantro_vq_is_coded                             | hantro_v4l2.c                |
| 2_SubSystem | hantro_vq_is_coded                             | vb2_get_drv_priv                               | videobuf2-core.h             |
| 2_SubSystem | hantro_buf_queue                               | vb2_set_plane_payload                          | videobuf2-core.h             |
| 2_SubSystem | hantro_buf_queue                               | vb2_get_drv_priv                               | videobuf2-core.h             |
| 2_SubSystem | hantro_buf_queue                               | vb2_is_streaming                               | videobuf2-core.h             |
| 2_SubSystem | hantro_buf_queue                               | v4l2_event_queue_fh                            | v4l2-event.c                 |
| 2_SubSystem | hantro_buf_queue                               | v4l2_m2m_buf_queue                             | v4l2-mem2mem.c               |
| 2_SubSystem | hantro_buf_queue                               | v4l2_m2m_last_buffer_done                      | v4l2-mem2mem.c               |
| 2_SubSystem | hantro_buf_queue                               | v4l2_m2m_dst_buf_is_last                       | v4l2-mem2mem.h               |
| 2_SubSystem | hantro_buf_prepare                             | vb2_set_plane_payload                          | videobuf2-core.h             |
| 2_SubSystem | hantro_buf_prepare                             | vb2_get_drv_priv                               | videobuf2-core.h             |
| 2_SubSystem | hantro_buf_prepare                             | hantro_buf_plane_check                         | hantro_v4l2.c                |
| 2_SubSystem | hantro_buf_plane_check                         | vb2_plane_size                                 | videobuf2-core.h             |
| 2_SubSystem | hantro_queue_setup                             | vb2_get_drv_priv                               | videobuf2-core.h             |
| 2_SubSystem | vidioc_s_fmt_cap_mplane                        | fh_to_ctx                                      | hantro.h                     |
| 2_SubSystem | vidioc_s_fmt_cap_mplane                        | hantro_set_fmt_cap                             | hantro_v4l2.c                |
| 2_SubSystem | vidioc_s_fmt_out_mplane                        | fh_to_ctx                                      | hantro.h                     |
| 2_SubSystem | vidioc_s_fmt_out_mplane                        | hantro_set_fmt_out                             | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_cap                             | vb2_is_busy                                    | videobuf2-core.h             |
| 2_SubSystem | hantro_set_fmt_cap                             | v4l2_m2m_get_vq                                | v4l2-mem2mem.c               |
| 2_SubSystem | hantro_set_fmt_cap                             | hantro_reset_raw_fmt                           | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_cap                             | hantro_update_requires_request                 | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_cap                             | hantro_try_fmt                                 | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_cap                             | hantro_find_format                             | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_out                             | vb2_is_busy                                    | videobuf2-core.h             |
| 2_SubSystem | hantro_set_fmt_out                             | vb2_is_streaming                               | videobuf2-core.h             |
| 2_SubSystem | hantro_set_fmt_out                             | v4l2_m2m_get_vq                                | v4l2-mem2mem.c               |
| 2_SubSystem | hantro_set_fmt_out                             | hantro_get_format_depth                        | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_out                             | hantro_reset_raw_fmt                           | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_out                             | hantro_update_requires_hold_capture_buf        | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_out                             | hantro_update_requires_request                 | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_out                             | hantro_try_fmt                                 | hantro_v4l2.c                |
| 2_SubSystem | hantro_set_fmt_out                             | hantro_find_format                             | hantro_v4l2.c                |
| 2_SubSystem | hantro_update_requires_hold_capture_buf        | v4l2_m2m_get_vq                                | v4l2-mem2mem.c               |
| 2_SubSystem | hantro_try_fmt                                 | v4l2_fill_pixfmt_mp                            | v4l2-common.c                |
| 2_SubSystem | hantro_try_fmt                                 | v4l2_apply_frmsize_constraints                 | v4l2-common.c                |
| 2_SubSystem | hantro_try_fmt                                 | hantro_av1_mv_size                             | hantro_hw.h                  |
| 2_SubSystem | hantro_try_fmt                                 | hantro_hevc_mv_size                            | hantro_hw.h                  |
| 2_SubSystem | hantro_try_fmt                                 | hantro_h264_mv_size                            | hantro_hw.h                  |
| 2_SubSystem | hantro_try_fmt                                 | hantro_vp9_mv_size                             | hantro_hw.h                  |
| 2_SubSystem | hantro_try_fmt                                 | hantro_needs_postproc                          | hantro_postproc.c            |
| 2_SubSystem | hantro_try_fmt                                 | hantro_get_default_fmt                         | hantro_v4l2.c                |
| 2_SubSystem | hantro_try_fmt                                 | hantro_find_format                             | hantro_v4l2.c                |
| 2_SubSystem | vidioc_g_fmt_cap_mplane                        | fh_to_ctx                                      | hantro.h                     |
| 2_SubSystem | vidioc_g_fmt_out_mplane                        | fh_to_ctx                                      | hantro.h                     |
| 2_SubSystem | hantro_find_format                             | hantro_get_postproc_formats                    | hantro_v4l2.c                |
| 2_SubSystem | hantro_find_format                             | hantro_get_formats                             | hantro_v4l2.c                |
| 2_SubSystem | hantro_check_depth_match                       | hantro_get_format_depth                        | hantro_v4l2.c                |
| 2_SubSystem | rockchip_vpu981_postproc_disable               | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_postproc_enable                | vb2_dma_contig_plane_dma_addr                  | videobuf2-dma-contig.h       |
| 2_SubSystem | rockchip_vpu981_postproc_enable                | hantro_get_dst_buf                             | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_postproc_enable                | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_postproc_enable                | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_output_buffer      | vb2_to_hantro_decoded_buf                      | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_output_buffer      | hantro_get_dec_buf_addr                        | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_output_buffer      | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_output_buffer      | rockchip_vpu981_av1_dec_chroma_size            | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_output_buffer      | rockchip_vpu981_av1_dec_luma_size              | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_input_buffer       | vb2_plane_size                                 | videobuf2-core.h             |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_input_buffer       | vb2_get_plane_payload                          | videobuf2-core.h             |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_input_buffer       | vb2_dma_contig_plane_dma_addr                  | videobuf2-dma-contig.h       |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_input_buffer       | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_input_buffer       | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_parameters         | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_parameters         | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_parameters         | rockchip_vpu981_av1_dec_is_lossless            | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_reference_frames   | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_reference_frames   | rockchip_vpu981_av1_dec_set_other_frames       | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_reference_frames   | rockchip_vpu981_av1_dec_set_sign_bias          | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_reference_frames   | rockchip_vpu981_av1_dec_set_ref                | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_reference_frames   | rockchip_vpu981_av1_dec_set_frame_sign_bias    | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_reference_frames   | rockchip_vpu981_get_frame_index                | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_other_frames       | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_other_frames       | rockchip_vpu981_av1_dec_get_dist               | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_other_frames       | rockchip_vpu981_get_order_hint                 | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_other_frames       | rockchip_vpu981_get_frame_index                | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_picture_dimensions | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_picture_dimensions | rockchip_vpu981_av1_dec_set_superres_params    | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_superres_params    | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_superres_params    | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_lr                 | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_lr                 | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_cdef               | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_cdef               | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_fgs                | rockchip_av1_generate_chroma_grain_block       | rockchip_av1_filmgrain.c     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_fgs                | rockchip_av1_generate_luma_grain_block         | rockchip_av1_filmgrain.c     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_fgs                | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_fgs                | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_fgs                | rockchip_vpu981_av1_dec_init_scaling_function  | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_prob               | rockchip_av1_default_coeff_probs               | rockchip_av1_entropymode.c   |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_prob               | rockchip_av1_get_cdfs                          | rockchip_av1_entropymode.c   |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_prob               | rockchip_av1_store_cdfs                        | rockchip_av1_entropymode.c   |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_prob               | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_update_prob            | rockchip_av1_get_cdfs                          | rockchip_av1_entropymode.c   |
| 2_SubSystem | rockchip_vpu981_av1_dec_update_prob            | rockchip_av1_store_cdfs                        | rockchip_av1_entropymode.c   |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_loopfilter         | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_loopfilter         | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_loopfilter         | rockchip_vpu981_av1_dec_is_lossless            | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_segmentation       | vb2_to_hantro_decoded_buf                      | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_segmentation       | hantro_get_dec_buf_addr                        | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_segmentation       | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_segmentation       | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_segmentation       | rockchip_vpu981_av1_dec_chroma_size            | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_segmentation       | rockchip_vpu981_get_frame_index                | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_sign_bias          | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_ref                | vb2_to_hantro_decoded_buf                      | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_ref                | hantro_get_dec_buf_addr                        | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_ref                | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_ref                | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_ref                | rockchip_vpu981_av1_dec_chroma_size            | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_ref                | rockchip_vpu981_av1_dec_luma_size              | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_frame_sign_bias    | rockchip_vpu981_av1_dec_get_dist               | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_frame_sign_bias    | rockchip_vpu981_get_order_hint                 | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_frame_sign_bias    | rockchip_vpu981_get_frame_index                | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_tile_info          | hantro_reg_write                               | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_tile_info          | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_tile_info          | rockchip_vpu981_av1_tile_log2                  | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_global_model       | hantro_write_addr                              | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_av1_dec_set_global_model       | rockchip_vpu981_av1_dec_get_shear_params       | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_get_shear_params       | rockchip_vpu981_av1_dec_resolve_divisor_32     | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_resolve_divisor_32     | rockchip_vpu981_av1_dec_get_msb                | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_prepare_run            | hantro_get_ctrl                                | hantro_drv.c                 |
| 2_SubSystem | rockchip_vpu981_av1_dec_prepare_run            | rockchip_vpu981_av1_dec_tiles_reallocate       | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_tiles_reallocate       | rockchip_vpu981_av1_dec_tiles_free             | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_chroma_size            | rockchip_vpu981_av1_dec_luma_size              | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_clean_refs             | rockchip_vpu981_av1_dec_frame_unref            | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | rockchip_vpu981_av1_dec_frame_ref              | hantro_get_dst_buf                             | hantro.h                     |
| 2_SubSystem | rockchip_vpu981_get_order_hint                 | rockchip_vpu981_get_frame_index                | rockchip_vpu981_hw_av1_dec.c |
| 2_SubSystem | try_set_ext_ctrls                              | video_device_node_name                         | v4l2-dev.h                   |
| 2_SubSystem | try_set_ext_ctrls                              | try_set_ext_ctrls_common                       | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls                              | try_set_ext_ctrls_request                      | v4l2-ctrls-request.c         |
| 2_SubSystem | try_set_ext_ctrls_common                       | video_device_node_name                         | v4l2-dev.h                   |
| 2_SubSystem | try_set_ext_ctrls_common                       | v4l2_ctrl_get_name                             | v4l2-ctrls-defs.c            |
| 2_SubSystem | try_set_ext_ctrls_common                       | v4l2_ctrl_unlock                               | v4l2-ctrls.h                 |
| 2_SubSystem | try_set_ext_ctrls_common                       | v4l2_ctrl_lock                                 | v4l2-ctrls.h                 |
| 2_SubSystem | try_set_ext_ctrls_common                       | validate_ctrls                                 | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls_common                       | validate_new                                   | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls_common                       | class_check                                    | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls_common                       | prepare_ext_ctrls                              | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls_common                       | user_to_new                                    | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls_common                       | new_to_user                                    | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls_common                       | is_cur_manual                                  | v4l2-ctrls-priv.h            |
| 2_SubSystem | try_set_ext_ctrls_common                       | try_or_set_cluster                             | v4l2-ctrls-core.c            |
| 2_SubSystem | try_set_ext_ctrls_common                       | update_from_auto_cluster                       | v4l2-ctrls-core.c            |
| 2_SubSystem | try_set_ext_ctrls_common                       | find_ref                                       | v4l2-ctrls-core.c            |
| 2_SubSystem | try_set_ext_ctrls_common                       | new_to_req                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_ctrls                                 | video_device_node_name                         | v4l2-dev.h                   |
| 2_SubSystem | validate_ctrls                                 | validate_new                                   | v4l2-ctrls-api.c             |
| 2_SubSystem | validate_new                                   | v4l2_ctrl_type_op_validate                     | v4l2-ctrls-core.c            |
| 2_SubSystem | class_check                                    | find_ref_lock                                  | v4l2-ctrls-core.c            |
| 2_SubSystem | prepare_ext_ctrls                              | video_device_node_name                         | v4l2-dev.h                   |
| 2_SubSystem | prepare_ext_ctrls                              | find_ref_lock                                  | v4l2-ctrls-core.c            |
| 2_SubSystem | user_to_new                                    | v4l2_ctrl_type_op_init                         | v4l2-ctrls-core.c            |
| 2_SubSystem | new_to_user                                    | ptr_to_user                                    | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls_request                      | video_device_node_name                         | v4l2-dev.h                   |
| 2_SubSystem | try_set_ext_ctrls_request                      | try_set_ext_ctrls_common                       | v4l2-ctrls-api.c             |
| 2_SubSystem | try_set_ext_ctrls_request                      | v4l2_ctrls_find_req_obj                        | v4l2-ctrls-request.c         |
| 2_SubSystem | try_or_set_cluster                             | hantro_av1_s_ctrl                              | hantro_drv.c                 |
| 2_SubSystem | try_or_set_cluster                             | hantro_try_ctrl                                | hantro_drv.c                 |
| 2_SubSystem | try_or_set_cluster                             | is_new_manual                                  | v4l2-ctrls-priv.h            |
| 2_SubSystem | try_or_set_cluster                             | is_cur_manual                                  | v4l2-ctrls-priv.h            |
| 2_SubSystem | try_or_set_cluster                             | new_to_cur                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | try_or_set_cluster                             | cur_to_new                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | try_or_set_cluster                             | cluster_changed                                | v4l2-ctrls-core.c            |
| 2_SubSystem | update_from_auto_cluster                       | cur_to_new                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | find_ref_lock                                  | find_ref                                       | v4l2-ctrls-core.c            |
| 2_SubSystem | find_ref                                       | find_private_ref                               | v4l2-ctrls-core.c            |
| 2_SubSystem | handler_new_ref                                | v4l2_ctrl_new_std                              | v4l2-ctrls-core.c            |
| 2_SubSystem | handler_new_ref                                | node2id                                        | v4l2-ctrls-priv.h            |
| 2_SubSystem | handler_new_ref                                | find_ref_lock                                  | v4l2-ctrls-core.c            |
| 2_SubSystem | handler_new_ref                                | handler_set_err                                | v4l2-ctrls-core.c            |
| 2_SubSystem | send_event                                     | v4l2_event_queue_fh                            | v4l2-event.c                 |
| 2_SubSystem | send_event                                     | fill_event                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | req_to_new                                     | ptr_to_ptr                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | new_to_req                                     | req_alloc_array                                | v4l2-ctrls-core.c            |
| 2_SubSystem | new_to_req                                     | ptr_to_ptr                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | new_to_cur                                     | is_cur_manual                                  | v4l2-ctrls-priv.h            |
| 2_SubSystem | new_to_cur                                     | send_event                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | new_to_cur                                     | ptr_to_ptr                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | cur_to_req                                     | req_alloc_array                                | v4l2-ctrls-core.c            |
| 2_SubSystem | cur_to_req                                     | ptr_to_ptr                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | cur_to_new                                     | ptr_to_ptr                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | cluster_changed                                | v4l2_ctrl_type_op_equal                        | v4l2-ctrls-core.c            |
| 2_SubSystem | v4l2_ctrl_new                                  | v4l2_ctrl_type_op_init                         | v4l2-ctrls-core.c            |
| 2_SubSystem | v4l2_ctrl_new                                  | check_range                                    | v4l2-ctrls-core.c            |
| 2_SubSystem | v4l2_ctrl_new                                  | handler_new_ref                                | v4l2-ctrls-core.c            |
| 2_SubSystem | v4l2_ctrl_new                                  | cur_to_new                                     | v4l2-ctrls-core.c            |
| 2_SubSystem | v4l2_ctrl_new                                  | handler_set_err                                | v4l2-ctrls-core.c            |
| 2_SubSystem | std_validate_elem                              | std_validate_compound                          | v4l2-ctrls-core.c            |
| 2_SubSystem | std_validate_compound                          | validate_av1_sequence                          | v4l2-ctrls-core.c            |
| 2_SubSystem | std_validate_compound                          | validate_av1_frame                             | v4l2-ctrls-core.c            |
| 2_SubSystem | std_validate_compound                          | validate_av1_film_grain                        | v4l2-ctrls-core.c            |
| 2_SubSystem | std_validate_compound                          | validate_vp9_frame                             | v4l2-ctrls-core.c            |
| 2_SubSystem | std_validate_compound                          | validate_vp9_compressed_hdr                    | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_av1_frame                             | validate_av1_loop_restauration                 | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_av1_frame                             | validate_av1_cdef                              | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_av1_frame                             | validate_av1_loop_filter                       | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_av1_frame                             | validate_av1_segmentation                      | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_av1_frame                             | validate_av1_quantization                      | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_vp9_frame                             | validate_vp9_seg_params                        | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_vp9_frame                             | validate_vp9_quant_params                      | v4l2-ctrls-core.c            |
| 2_SubSystem | validate_vp9_frame                             | validate_vp9_lf_params                         | v4l2-ctrls-core.c            |
| 2_SubSystem | fill_event                                     | user_flags                                     | v4l2-ctrls-priv.h            |
| 2_SubSystem | v4l2_ctrls_find_req_obj                        | v4l2_ctrl_handler_free                         | v4l2-ctrls-core.c            |
| 2_SubSystem | v4l2_ctrls_find_req_obj                        | v4l2_ctrl_handler_init_class                   | v4l2-ctrls-core.c            |
| 2_SubSystem | v4l2_ctrls_find_req_obj                        | v4l2_ctrl_request_bind                         | v4l2-ctrls-request.c         |
| 2_SubSystem | v4l2_ctrl_request_bind                         | v4l2_ctrl_request_clone                        | v4l2-ctrls-request.c         |
| 2_SubSystem | v4l2_ctrl_request_clone                        | handler_new_ref                                | v4l2-ctrls-core.c            |
| 2_SubSystem | __v4l2_event_queue_fh                          | v4l2_event_subscribed                          | v4l2-event.c                 |
| 2_SubSystem | __v4l2_event_queue_fh                          | sev_pos                                        | v4l2-event.c                 |
| 2_SubSystem | v4l_stub_enum_framesizes                       | vidioc_enum_framesizes                         | hantro_v4l2.c                |
| 2_SubSystem | v4l_stub_expbuf                                | v4l2_m2m_ioctl_expbuf                          | v4l2-mem2mem.c               |
